"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","tag"
"hsa-miR-129-5p",5.44007563941994,-0.127892030346108,0.290648346227995,-0.440023251485441,0.659920267059441,0.726835259173859,"Stable"
"hsa-miR-1291",0.634773189127415,-1.27793454710038,0.181872799197082,-7.02652927068868,2.11734178893262e-12,1.68851307218677e-11,"Down"
"hsa-miR-1292-5p",0.519002248482257,0.506224882206135,0.280760456399433,1.80304907855662,0.0713805072679017,0.116038795945943,"Stable"
"hsa-miR-1296-5p",6.35035234547829,0.00919391602808437,0.0862754572315162,0.106564674625982,0.915134344519057,0.938981493561899,"Stable"
"hsa-miR-1301-3p",10.3770543141264,0.378026090578419,0.0841808360853949,4.49064309832871,7.10084496576723e-06,2.49918007175048e-05,"Stable"
"hsa-miR-1306-3p",1.15189724866991,0.0355374450607718,0.174600161714512,0.203536152039074,0.838715991761119,0.877726037889543,"Stable"
"hsa-miR-1306-5p",10.1153208359952,0.0638676812594739,0.0964443437827417,0.66222319271877,0.507828192552311,0.596507482378869,"Stable"
"hsa-miR-1307-3p",752.283131075931,0.741267981997184,0.0863259000874519,8.58685494441699,8.9382368018093e-18,1.22414982285649e-16,"Stable"
"hsa-miR-1307-5p",302.854329267059,0.979670936403093,0.128440063059471,7.62745605278535,2.3943138863598e-14,2.43293185226883e-13,"Stable"
"hsa-miR-130a-3p",166.015590906976,-0.380076576976384,0.0899996019390922,-4.22309175582357,2.40973657652617e-05,7.9069481417265e-05,"Stable"
"hsa-miR-130a-5p",2.00005480161431,-0.291304327224881,0.126727476453838,-2.29866746641161,0.0215238292849413,0.0396491592091024,"Stable"
"hsa-miR-130b-3p",8.79486875416582,-0.490294576919436,0.123562648758573,-3.96798370579942,7.24832884306489e-05,0.000215398451468438,"Stable"
"hsa-miR-130b-5p",12.9973978441924,-0.188334817467647,0.160609483555943,-1.17262575844126,0.240945915203326,0.322970056549139,"Stable"
"hsa-miR-132-3p",117.334282509651,0.640846345146485,0.10466954788228,6.12256724245366,9.20795365608517e-10,5.37130629938301e-09,"Stable"
"hsa-miR-132-5p",3.16721476802453,0.77967665454001,0.156096812729197,4.99482751062075,5.88883764586426e-07,2.38941393055693e-06,"Stable"
"hsa-miR-133a-3p",25.7617882684262,-0.700370206080759,0.173776122988664,-4.03030171254566,5.57053040084247e-05,0.000170360881190813,"Stable"
"hsa-miR-133b",3.19287333420287,-0.744284555651131,0.227459285465342,-3.27216606755998,0.00106726866754952,0.00251827438410561,"Stable"
"hsa-miR-1343-3p",0.793117277013672,-0.170589437753679,0.204704408424721,-0.833345207689614,0.404650066916314,0.499410352372365,"Stable"
"hsa-miR-135a-5p",682.966950273553,0.230840556283069,0.124046262087364,1.86092311367264,0.062755035189057,0.105148064279537,"Stable"
"hsa-miR-135b-3p",2.69423144442098,1.20062100932375,0.17582459408203,6.82851574657191,8.57976540549183e-12,6.00583578384428e-11,"Up"
"hsa-miR-135b-5p",234.272833084496,0.50490864186868,0.0990275205863666,5.09866993416568,3.42048380134466e-07,1.45601675327509e-06,"Stable"
"hsa-miR-136-5p",9.35681870837586,-0.167327523025649,0.218174577928129,-0.766943264493311,0.443115248848771,0.536155686201012,"Stable"
"hsa-miR-138-1-3p",6.32209330700486,-1.18299275506459,0.162119477567853,-7.29704272930106,2.94161398256462e-13,2.50434703921042e-12,"Down"
"hsa-miR-138-5p",55.8923561511053,-1.12878273960329,0.147626818963844,-7.6461902215731,2.07021350368089e-14,2.17372417886493e-13,"Down"
"hsa-miR-139-3p",36.4862812673178,-0.760625261461762,0.131898586296222,-5.76674309270858,8.08181054706609e-09,4.27860558374087e-08,"Stable"
"hsa-miR-139-5p",140.751911658537,-0.438865682043302,0.131430258859625,-3.33915253497322,0.000840344068996823,0.00203621832103076,"Stable"
"hsa-miR-140-3p",1283.1692841909,-0.198370279700823,0.0800525954165427,-2.4779993536578,0.0132121384600635,0.0253644033518032,"Stable"
"hsa-miR-140-5p",45.7251272385528,-0.333466397370099,0.0735692933985215,-4.53268452047958,5.82387633935715e-06,2.13316400802035e-05,"Stable"
"hsa-miR-141-3p",1175.63309565843,0.636562396600189,0.0841877457366652,7.56122391721145,3.9929417957951e-14,3.81144444144078e-13,"Stable"
"hsa-miR-141-5p",726.418101003653,0.477556257840844,0.0791088535575269,6.03669799731798,1.57299715189675e-09,8.7698071300438e-09,"Stable"
"hsa-miR-142-3p",1763.30074590826,-0.845072085852533,0.194648750911638,-4.34152329205627,1.41498274989052e-05,4.76705418412313e-05,"Stable"
"hsa-miR-142-5p",53.8579592808292,-0.847097157992281,0.192654041403277,-4.39698618218486,1.09764329767301e-05,3.79953449194502e-05,"Stable"
"hsa-miR-143-3p",86507.601525953,-0.198143293313452,0.140759748246834,-1.40767013142131,0.15922877015271,0.231672344563988,"Stable"
"hsa-miR-143-5p",62.8185530456159,-0.0206309258500969,0.122606500023495,-0.168269429811172,0.866371322397861,0.902171790265541,"Stable"
"hsa-miR-144-3p",20.9976577756529,-1.90810614315569,0.183727490612896,-10.3855233465087,2.88582217868168e-25,6.99256912526715e-24,"Down"
"hsa-miR-144-5p",281.04495273328,-2.15645308774565,0.176594303275762,-12.2113400474659,2.70398504646727e-34,1.21679327091027e-32,"Down"
"hsa-miR-145-3p",40.0718162309292,-0.186485295122485,0.105002813508321,-1.77600284117822,0.0757324488537387,0.121095032431105,"Stable"
"hsa-miR-145-5p",1743.90639182174,-0.347770411735454,0.11405344245332,-3.04918820734229,0.00229460679900291,0.00507059185714196,"Stable"
"hsa-miR-1468-5p",15.2368280331905,0.144448015561673,0.0978751279015979,1.47583986512793,0.139986886002067,0.206055463040426,"Stable"
"hsa-miR-146a-5p",122.062866455706,0.0547811640500367,0.165973681691534,0.330059341286703,0.741355124201217,0.795662228699773,"Stable"
"hsa-miR-146b-3p",4721.45548716247,5.93863376493456,0.231836809863254,25.6155774764041,1.02310118472715e-144,6.44553746378106e-142,"Up"
"hsa-miR-146b-5p",22040.7712134976,5.69401580218879,0.232233149017636,24.5185315975558,9.37216708428438e-133,2.95223263154958e-130,"Up"
"hsa-miR-148a-3p",46367.1080488413,-0.0669341214567162,0.142250096125407,-0.470538321448356,0.637970462125201,0.711042394932425,"Stable"
"hsa-miR-148a-5p",55.0571345672323,-0.155121001754461,0.146284790724586,-1.06040416769308,0.288960766960968,0.379261006636271,"Stable"
"hsa-miR-148b-3p",310.138153959082,-0.214009042535087,0.0648063168776064,-3.30228676533594,0.000958999720898907,0.0022972236660316,"Stable"
"hsa-miR-148b-5p",2.52224074034839,-0.114602663010956,0.114055021978455,-1.00480155124256,0.314992416785028,0.410010790443321,"Stable"
"hsa-miR-149-5p",23.4657489407216,0.665088816337382,0.136593334808384,4.86911617810915,1.12098490862208e-06,4.33264105786447e-06,"Stable"
"hsa-miR-150-3p",2.90420017229536,-1.22198397497677,0.232270578691283,-5.26103642511237,1.43245650333803e-07,6.44605426502115e-07,"Down"
"hsa-miR-150-5p",643.078389244182,-1.26109612287391,0.220046517468047,-5.73104331477107,9.98147713896922e-09,5.1543693422546e-08,"Down"
"hsa-miR-151a-3p",2843.30584910405,0.225684811395335,0.073368303721257,3.07605328116571,0.00209760358196887,0.00468613566184536,"Stable"
"hsa-miR-151a-5p",116.221492312099,0.449927911836833,0.0535230817675305,8.40624076526511,4.23361603561641e-17,5.33435620487667e-16,"Stable"
"hsa-miR-151b",6.02303643837693,-0.0357246372118175,0.080418847340845,-0.444232146979218,0.656874752528514,0.724918482756751,"Stable"
"hsa-miR-152-3p",418.751338333101,-0.686657118414466,0.119137380301569,-5.76357409132511,8.23510762050319e-09,4.32343150076417e-08,"Stable"
"hsa-miR-152-5p",0.681443703702385,-0.535948432823416,0.199015543333138,-2.69299786261556,0.0070812722976842,0.0142076482405766,"Stable"
"hsa-miR-153-3p",1.67364768407843,-0.908101748851023,0.122024251883026,-7.44197759738401,9.91890469894939e-14,9.18957347108546e-13,"Stable"
"hsa-miR-153-5p",11.956938884209,-0.875342406784407,0.12088076204456,-7.24137068611242,4.44172549296835e-13,3.68195665864482e-12,"Stable"
"hsa-miR-155-5p",275.297319879278,-0.141772216745584,0.176976715374713,-0.801078359067795,0.423086283680932,0.517561861590266,"Stable"
"hsa-miR-15a-5p",215.100940074096,0.699945309887405,0.0695486812042099,10.0641061450499,7.96071614414703e-24,1.67175039027088e-22,"Stable"
"hsa-miR-15b-3p",24.2035086575228,-0.553288764592134,0.0851449063425575,-6.49820157610047,8.1285844216119e-11,5.27938988207783e-10,"Stable"
"hsa-miR-15b-5p",220.37469810435,-0.00668049229508863,0.0829468923731165,-0.0805393921816632,0.935808267546108,0.951917301229764,"Stable"
"hsa-miR-16-1-3p",5.1808196621239,0.836464190343585,0.10777043613903,7.7615366543056,8.39064610112676e-15,9.11397766156872e-14,"Stable"
"hsa-miR-16-2-3p",7.41804613484522,-0.675133299885942,0.088961779287104,-7.58902649313142,3.22317861856417e-14,3.17281645264911e-13,"Stable"
"hsa-miR-16-5p",661.194688439872,-0.202983101199799,0.0587815516017335,-3.45317698612455,0.00055402537706866,0.00139058162371815,"Stable"
"hsa-miR-17-3p",316.723786105106,0.0156307991301605,0.0666130872755117,0.234650573475322,0.814479953273621,0.862390538760305,"Stable"
"hsa-miR-17-5p",294.310614474965,-0.00454117740229854,0.0792608963612154,-0.0572940454975811,0.954310963568012,0.963487030525397,"Stable"
"hsa-miR-181a-2-3p",4982.19826934128,1.57945915543726,0.103215733768318,15.3025037731415,7.35709716961149e-53,4.63497121685524e-51,"Up"
"hsa-miR-181a-3p",297.498969413104,1.0191360533728,0.100290470929799,10.1618433329141,2.93474632691094e-24,6.60317923554961e-23,"Up"
"hsa-miR-181a-5p",5403.68144521372,1.38718969015533,0.0886047700641133,15.6559256251281,3.02677185532532e-55,2.11874029872773e-53,"Up"
"hsa-miR-181b-2-3p",16.7792241355118,1.97178274537042,0.134735674234792,14.6344519116323,1.69334744270925e-48,9.69826262642572e-47,"Up"
"hsa-miR-181b-3p",25.4100344737036,0.978471727760458,0.117880630015178,8.30053018578603,1.03647799114389e-16,1.25573295080894e-15,"Stable"
"hsa-miR-181b-5p",1166.56126675242,1.53572709477355,0.0919806732818333,16.6961932325501,1.39698141718911e-62,1.2572832754702e-60,"Up"
"hsa-miR-181c-3p",128.871635298838,0.837934852827445,0.0899899257397407,9.31142953991128,1.26123226570858e-20,2.27021807827544e-19,"Stable"
"hsa-miR-181c-5p",210.188031101022,0.452377634406053,0.103688828349854,4.36283871276564,1.28385595136988e-05,4.41983196373237e-05,"Stable"
"hsa-miR-181d-5p",62.7014723409931,1.05875368669746,0.10397673066265,10.1826022029156,2.37133737950164e-24,5.53312055217049e-23,"Up"
"hsa-miR-182-5p",13465.4124792356,1.09064352300467,0.134230623403833,8.12514682080755,4.46821212840614e-16,5.21291414980716e-15,"Up"
"hsa-miR-183-5p",4689.83719349318,1.29541623271758,0.144552505861494,8.96156192517901,3.20111348422241e-19,4.80167022633361e-18,"Up"
"hsa-miR-184",1.99940279345098,1.82829084969863,0.375057029933305,4.87470092221375,1.08973423587888e-06,4.26417744474344e-06,"Up"
"hsa-miR-185-3p",8.59318366697235,0.221340248568325,0.137346607501577,1.61154507267887,0.107060971522696,0.166951514998263,"Stable"
"hsa-miR-185-5p",102.272409317933,-0.0517103379232421,0.0762024414498418,-0.678591616480937,0.497396656239101,0.589022356072619,"Stable"
"hsa-miR-186-5p",295.656027853806,-0.210588318877568,0.0531596474780329,-3.96143181657833,7.45016576654228e-05,0.000220357015630124,"Stable"
"hsa-miR-187-3p",9.44178596040942,3.03569102987097,0.288810855251405,10.5110004512415,7.68736713374269e-26,2.01793387260746e-24,"Up"
"hsa-miR-188-3p",1.31635907735707,0.279957958038451,0.182880487404378,1.53082464953967,0.125812735813796,0.189622065939453,"Stable"
"hsa-miR-188-5p",1.72691123774988,0.604988152696306,0.177944383993004,3.39987213488059,0.000674173715561992,0.00167840920893706,"Stable"
"hsa-miR-18a-3p",0.54285975375968,-0.401386615510297,0.223877755067207,-1.7928829748619,0.0729916381831746,0.11774270148602,"Stable"
"hsa-miR-18a-5p",4.89581945436104,-0.968811355897611,0.104327883547789,-9.2862169053188,1.59869724650805e-20,2.72210612243262e-19,"Stable"
"hsa-miR-190a-5p",8.58534179736699,-0.800047516611136,0.126904396018706,-6.30433256617214,2.89438419448794e-10,1.77035149759942e-09,"Stable"
"hsa-miR-191-3p",1.61251243343417,0.0696509557293848,0.14839434675393,0.469363943121643,0.638809516717068,0.711042394932425,"Stable"
"hsa-miR-191-5p",637.303038334406,0.133164837908849,0.0693539154493253,1.920076711547,0.0548482104461641,0.0933901961650902,"Stable"
"hsa-miR-192-3p",3.00672352883682,-0.320975940033833,0.099663100356792,-3.22060962266622,0.00127918260452259,0.00299585517044324,"Stable"
"hsa-miR-192-5p",732.847504545441,-0.079237073864732,0.0753951187906031,-1.05095761019754,0.293278059126751,0.382536598860979,"Stable"
"hsa-miR-193a-3p",8.63879209020663,-0.634219753106304,0.100721307672686,-6.29677838543683,3.03895264256209e-10,1.84090400462896e-09,"Stable"
"hsa-miR-193a-5p",273.176592146496,-0.497500509550193,0.112621378341892,-4.41746067109833,9.98672346036887e-06,3.47604186742121e-05,"Stable"
"hsa-miR-193b-3p",24.6688995136166,-0.890227611319995,0.136958486640457,-6.49998136776306,8.03299602418788e-11,5.27938988207783e-10,"Stable"
"hsa-miR-193b-5p",2.74117183133334,-0.586370673929108,0.164151937317018,-3.57212155709549,0.000354100972652507,0.000937326104080167,"Stable"
"hsa-miR-194-5p",331.541779570335,0.00541943420879026,0.0717956034393218,0.0754842072379892,0.939829462483989,0.951917301229764,"Stable"
"hsa-miR-195-3p",3.3469961509735,-0.456054368652214,0.112109927986725,-4.06792134150879,4.74343868036012e-05,0.00014648854748171,"Stable"
"hsa-miR-195-5p",35.2727487251736,-0.952435379358271,0.127390714023731,-7.47648984195855,7.63340404027255e-14,7.17767842592792e-13,"Stable"
"hsa-miR-196b-5p",10.9566956536046,-0.584642893906412,0.149727339307587,-3.90471704506397,9.43356947691838e-05,0.000274466911088679,"Stable"
"hsa-miR-197-3p",273.119319089218,-0.00939095976246536,0.0811516303542448,-0.115721147208895,0.907873545800373,0.933051115586027,"Stable"
"hsa-miR-1976",17.7456102459616,-0.298638116450261,0.0868996381951737,-3.4365864191463,0.000589094387973493,0.00147273596993373,"Stable"
"hsa-miR-199a-3p",1385.45721140939,-0.7329434408143,0.161883197200014,-4.52760665400445,5.96554937638845e-06,2.17242549544782e-05,"Stable"
"hsa-miR-199a-5p",537.391343800208,-0.349968431494368,0.165173909966383,-2.11878759524186,0.0341084215600228,0.0599582468575171,"Stable"
"hsa-miR-199b-3p",1381.92017997019,-0.732232431473733,0.161968101949745,-4.52084344175946,6.15937291089174e-06,2.23011777808149e-05,"Stable"
"hsa-miR-199b-5p",86.4860669466131,-1.25615414477112,0.24670462042304,-5.09173335552902,3.54804842659801e-07,1.50018154950117e-06,"Down"
"hsa-miR-19a-3p",22.1915576644543,-0.108503052886742,0.122363433971746,-0.886727753258341,0.375225492549861,0.471840439733358,"Stable"
"hsa-miR-19b-1-5p",7.31725595171634,-0.0704011111647908,0.0821027599106197,-0.8574755737984,0.391182108504859,0.487044917703678,"Stable"
"hsa-miR-19b-3p",138.820786541139,-0.16060063141969,0.0863679022799502,-1.85949440915126,0.0629570909941613,0.105206809884142,"Stable"
"hsa-miR-200a-3p",379.567102413956,0.718812949361126,0.16741408211724,4.29362297526288,1.75780878489753e-05,5.89052943875235e-05,"Stable"
"hsa-miR-200a-5p",485.440922415022,0.871228893720225,0.166223829097619,5.24129962863852,1.59449557608917e-07,7.12434193571758e-07,"Stable"
"hsa-miR-200b-3p",953.343522029214,0.839516051009234,0.165549902381672,5.07107548196401,3.95573826679978e-07,1.66141007205591e-06,"Stable"
"hsa-miR-200c-3p",14407.2965922417,0.475631080104357,0.0849770031918374,5.59717408521232,2.17873907583907e-08,1.07234813888954e-07,"Stable"
"hsa-miR-200c-5p",29.3916766148363,-0.0643817552938208,0.0878046511493664,-0.733238552298324,0.46341294551683,0.557156785640464,"Stable"
"hsa-miR-203a-3p",4022.63120813895,0.766852224145434,0.141371383142879,5.42438085486086,5.81557655558191e-08,2.73418897762433e-07,"Stable"
"hsa-miR-203b-3p",39.3065429373382,0.0712734205515831,0.160235880790854,0.444803125241418,0.656462035659255,0.724918482756751,"Stable"
"hsa-miR-204-5p",58.1206622827166,-1.09628670435147,0.269118878231008,-4.07361501934633,4.62889745975494e-05,0.000143655438406188,"Down"
"hsa-miR-205-5p",147.471069645863,1.82246602220345,0.316837791833243,5.7520474803796,8.81690270970919e-09,4.59061876621222e-08,"Up"
"hsa-miR-20a-3p",8.28249631675022,-0.0840926656864553,0.107959296975091,-0.778929356180017,0.436021329984165,0.530296212142904,"Stable"
"hsa-miR-20a-5p",249.940601349492,0.114714665547393,0.102239602579639,1.1220179133427,0.261854823513559,0.34823510968899,"Stable"
"hsa-miR-20b-5p",12.2107393985662,-1.05051288176884,0.154858908650211,-6.78367741917707,1.17154761587006e-11,8.02255432606673e-11,"Down"
"hsa-miR-21-3p",1353.09683173182,0.488177954473412,0.148613731854282,3.28487783990297,0.00102026597062207,0.0024164194041049,"Stable"
"hsa-miR-21-5p",190608.933989317,1.92700479889111,0.136146073000613,14.1539506532989,1.76553481334155e-45,9.26905777004311e-44,"Up"
"hsa-miR-210-3p",107.651092127122,0.0972973125819168,0.177559053711089,0.547971565224895,0.583711427475719,0.664987702187528,"Stable"
"hsa-miR-2110",1.76335893902311,0.0370505506600618,0.16229659371522,0.228289145273585,0.819421462598096,0.866166982276511,"Stable"
"hsa-miR-2114-5p",0.55881954007879,0.184330849086089,0.317011999874934,0.58146331734701,0.560928234270435,0.647224885696656,"Stable"
"hsa-miR-212-3p",6.2119257958411,0.644721402059474,0.155836419595598,4.13716770272671,3.516191263458e-05,0.000111316607838118,"Stable"
"hsa-miR-212-5p",0.314017207958112,0.791398422962642,0.332551433093083,2.37977751471943,0.0173230936158283,0.032675296341233,"Stable"
"hsa-miR-214-3p",3.54579223840819,-1.32281768421292,0.161895282624645,-8.17082290952161,3.06292962672937e-16,3.64084087705567e-15,"Down"
"hsa-miR-214-5p",12.7018028233785,-0.49884337536099,0.164672724798365,-3.02930176185403,0.00245119712071261,0.00537560534973012,"Stable"
"hsa-miR-215-5p",3.40184625780661,-0.750343831379711,0.108703209236803,-6.90268333978192,5.10292974465907e-12,3.69522498751174e-11,"Stable"
"hsa-miR-217-5p",50.6224739236963,0.912679460057034,0.228889746393898,3.98741959583631,6.67958306875411e-05,0.000201346283890674,"Stable"
"hsa-miR-218-5p",143.158716888241,-0.571587156662845,0.100557904517131,-5.6841593846605,1.31457637778405e-08,6.63961617633959e-08,"Stable"
"hsa-miR-219a-1-3p",3.19618289854147,0.04476026851963,0.146320701008468,0.3059052356306,0.75967679948228,0.812557527459824,"Stable"
"hsa-miR-219a-5p",1.4700640827392,-0.270587568453526,0.143479341287696,-1.88589915471497,0.0593085454607667,0.0999047690916659,"Stable"
"hsa-miR-22-3p",102127.300618051,0.269708542511023,0.0761815228245754,3.54034065625186,0.000399610862661287,0.00103834957502886,"Stable"
"hsa-miR-22-5p",27.0244048105392,0.154840097326057,0.0858273236318066,1.80408861390471,0.0712174163915862,0.116038795945943,"Stable"
"hsa-miR-221-3p",1746.07317069251,3.36117893848944,0.156509857506227,21.4758290119567,2.6200348302924e-102,5.50207314361404e-100,"Up"
"hsa-miR-221-5p",26.397460223873,2.41328208693436,0.207739296534158,11.6168781121176,3.38272432188044e-31,1.18395351265816e-29,"Up"
"hsa-miR-222-3p",425.188621722648,3.20160621073463,0.151125029122025,21.185148676792,1.30911899486893e-99,2.06186241691857e-97,"Up"
"hsa-miR-222-5p",35.7345711449258,1.6174403310547,0.138985373105,11.6374859808647,2.65733268147841e-31,9.8477622901847e-30,"Up"
"hsa-miR-223-3p",128.636933296089,-0.616145869780205,0.141400992520044,-4.35743666857829,1.31594558718606e-05,4.48132821582281e-05,"Stable"
"hsa-miR-223-5p",1.76043451651742,-0.715479786839264,0.170073070904738,-4.20689638302599,2.58901775548703e-05,8.45119785469859e-05,"Stable"
"hsa-miR-224-3p",3.4370667714049,0.541575980681215,0.145388837089662,3.72501762530244,0.000195301575879185,0.000544424746919853,"Stable"
"hsa-miR-224-5p",17.6906372783466,1.01596969836656,0.119837680605829,8.4778818584473,2.29330659429947e-17,2.9485370498136e-16,"Up"
"hsa-miR-2277-5p",0.604863814338181,0.24125574659987,0.251211827237436,0.960367787030361,0.336870144561843,0.431358111938945,"Stable"
"hsa-miR-2355-3p",2.79638760444723,0.384119639346423,0.139418507666024,2.75515529305893,0.00586642841214365,0.0118837617352106,"Stable"
"hsa-miR-2355-5p",36.0026070720207,0.233585274603404,0.0779222484839213,2.99767112921032,0.00272051072759322,0.00586959506295798,"Stable"
"hsa-miR-23a-3p",3519.62452109421,0.316340427777188,0.067059593748455,4.71730307469207,2.38991539840435e-06,9.12513152118024e-06,"Stable"
"hsa-miR-23a-5p",3.84548253068841,-0.283002780717994,0.169550159405066,-1.66913898347853,0.0950898390479772,0.149766496500564,"Stable"
"hsa-miR-23b-3p",2394.278684993,0.703215506998424,0.0716809269983613,9.8103573216136,1.01608118955671e-22,1.939791361881e-21,"Stable"
"hsa-miR-23b-5p",1.95365228612125,0.165028551162916,0.137395439627985,1.20112102417483,0.229704258718365,0.311882937483987,"Stable"
"hsa-miR-24-1-5p",23.3980572764788,0.379151402292911,0.0703919309544208,5.38629068917592,7.19266019707629e-08,3.33189406188093e-07,"Stable"
"hsa-miR-24-2-5p",20.000345770427,-0.0449234094529534,0.0831485883115104,-0.54027867899153,0.589004859828148,0.667560485594356,"Stable"
"hsa-miR-24-3p",2181.97050958898,0.0435446456840806,0.0741596420315083,0.587174431958285,0.557086562277388,0.64397162244909,"Stable"
"hsa-miR-25-3p",6494.61425679094,-0.36571245487702,0.0564078520112154,-6.48336077048823,8.97016561494238e-11,5.76653503817724e-10,"Stable"
"hsa-miR-26a-1-3p",0.763259939061122,-0.309938461157246,0.194046220617517,-1.59724039030971,0.110212132569908,0.17059863272492,"Stable"
"hsa-miR-26a-2-3p",4.20085546354121,0.123766991591867,0.0963798849410216,1.28415790979211,0.199086709019293,0.276875555589745,"Stable"
"hsa-miR-26a-5p",3661.6945267127,-0.459627083619905,0.0657005573960921,-6.99578666964618,2.63774641344733e-12,2.05158054379237e-11,"Stable"
"hsa-miR-26b-3p",54.3975131805383,-0.400227089080628,0.0661110774488538,-6.05385821143605,1.41417096131512e-09,7.95471165739757e-09,"Stable"
"hsa-miR-26b-5p",1342.21155700303,-0.326613403733544,0.0724326049376876,-4.50920416315999,6.50712649007911e-06,2.34256553642848e-05,"Stable"
"hsa-miR-27a-3p",1510.59830344243,0.358794187320555,0.0919873564145759,3.90047286176497,9.60049880162688e-05,0.000277445607569951,"Stable"
"hsa-miR-27a-5p",18.6900139967045,-1.13214503740205,0.186847370111925,-6.05919706937205,1.36802704667954e-09,7.76447783250547e-09,"Down"
"hsa-miR-27b-3p",2934.42610304395,0.611304656082356,0.0732482488253769,8.34565557382403,7.08199247636794e-17,8.74834364727805e-16,"Stable"
"hsa-miR-27b-5p",27.4132376073744,0.680988447958835,0.0787865574490172,8.64345987447799,5.45358794944064e-18,7.6350231292169e-17,"Stable"
"hsa-miR-28-3p",1500.39982281004,-0.562402781662284,0.0731025360399251,-7.69334160110569,1.43341135995186e-14,1.53059179113504e-13,"Stable"
"hsa-miR-28-5p",59.5403573285079,-0.671215170970436,0.0610713354206887,-10.9906745340802,4.23747248245347e-28,1.33480383197284e-26,"Stable"
"hsa-miR-296-5p",9.77570907999338,-0.0718751358072379,0.0904072751691677,-0.795014955076867,0.42660480286489,0.520854701172249,"Stable"
"hsa-miR-29a-3p",21599.9954377273,0.295610244436192,0.0831955033453866,3.55319978303352,0.000380575317574811,0.00099901020863388,"Stable"
